"number","title","pageid","namespace","length","touched"
"7749","Katzenwelpe","4189318","","427","20191007165502"
"7750","Täuber","4200465","","548","20191017103619"
"7751","Bugspriet","4208279","","323","20191016095250"
"7752","Eiß","4208667","","683","20191005123852"
"7753","Eiss","4210364","","153","20190930062042"
"7754","Genießer","4212001","","484","20190930073929"
"7755","Taubensport","4212859","","346","20170524112042"
"7756","Fittig","4218770","","352","20170826085714"
"7757","Allemontit","4222217","","177","20170516004347"
"7758","Alpenbewohner","4222221","","172","20170526030504"
"7759","Schwirrvogel","4222456","","514","20191017104945"
"7760","Arsenkies","4222663","","273","20170524211509"
"7761","Arsenmord","4222754","","163","20160126192423"
"7762","Arsenolith","4222771","","176","20170524211511"
"7763","Arsenwasserstoff","4222810","","318","20160729150205"
"7764","Arsoran","4222829","","143","20160729150210"
"7765","Bakterienstamm","4223428","","359","20191016100157"
"7766","Benzolring","4223450","","205","20170524211527"
"7767","Biosensor","4223515","","277","20200705122315"
"7768","Cobaltit","4223563","","260","20160729150316"
"7769","Domeykit","4223618","","134","20160729150319"
"7770","Duranusit","4223621","","137","20160729150320"
"7771","Eckpfeiler","4223629","","494","20191016100225"
"7772","Enargit","4223750","","131","20170524211533"
"7773","Erhalt","4224234","","287","20191016100234"
"7774","Gersdorffit","4225097","","165","20170524211548"
"7775","Giftmord","4225390","","299","20191016100308"
"7776","Giftschrank","4225393","","300","20170524211553"
"7777","Gruppennachbar","4225521","","258","20161122072157"
"7778","Halbmetallcharakter","4225557","","224","20160126192552"
"7779","Hauptgruppennachbar","4225560","","197","20160729150459"
"7780","Heteroaromat","4225566","","218","20161217014024"
"7781","Hunsrück","4225696","","865","20200617022454"
"7782","Höchstwert","4225726","","383","20191016100312"
"7783","Tiefstwert","4225727","","278","20170516004528"
"7784","Hüttenrauch","4225843","","317","20170516004536"
"7785","Inhibitor","4226217","","189","20170618154711"
"7786","Ionenaustauscher","4226231","","171","20170524211605"
"7787","Kampfstoff","4226473","","324","20170524211610"
"7788","Kobaltglanz","4226482","","143","20170516004605"
"7789","Komplexbildner","4226487","","312","20191016100328"
"7790","Kriminalroman","4226502","","453","20191027133740"
"7791","Geiser","4226594","","317","20200324133046"
"7792","Landarzt","4227351","","164","20190319034411"
"7793","Leidener","4227391","","394","20181020231800"
"7794","Luftabschluss","4227665","","242","20190319034418"
"7795","Magenkrebs","4227770","","341","20191016100337"
"7796","Meeresschwamm","4228764","","227","20190319034429"
"7797","Metallteil","4228786","","228","20190319034431"
"7798","Palas","4228881","","632","20200319121639"
"7799","Nickelarsenkies","4229946","","269","20190319034447"
"7800","Oberpfälzer","4229953","","191","20160126192750"
"7801","Odenwald","4229954","","246","20200111053528"
"7802","Ötzi","4229966","","275","20191016100419"
"7803","Pflanzenschutz","4229971","","394","20191212120509"
"7804","Eidgenosse","4230230","","548","20191007172505"
"7805","Proustit","4230748","","134","20170524211738"
"7806","Präparator","4230764","","389","20191019100208"
"7807","Realgar","4230781","","215","20170618154736"
"7808","Repressor","4230801","","139","20170618154736"
"7809","Restaurator","4230806","","271","20200101045040"
"7810","Rheumatismus","4230809","","271","20191016100540"
"7811","Riedel","4230814","","1012","20200101051928"
"7812","Rotgüldensee","4230816","","189","20131222163606"
"7813","Saumfarn","4231074","","145","20131223132312"
"7814","Schweinfurter","4231121","","147","20170524211747"
"7815","Sechsring","4231137","","242","20171014030037"
"7816","Skutterudit","4231255","","165","20160729151048"
"7817","Sperrylith","4231256","","131","20170524211751"
"7818","Stellenwert","4231288","","421","20191016100555"
"7819","Theophrastos","4231678","","116","20131224082244"
"7820","Transportvorgang","4231699","","269","20190319034524"
"7821","Uhrglasnagel","4231721","","362","20191002025826"
"7822","Weltruhm","4231749","","170","20190319034533"
"7823","Whitneyit","4231750","","176","20160729151114"
"7824","Zitronensaft","4231766","","249","20190319034538"
"7825","Zwanziger","4231767","","489","20190824045616"
"7826","Abstract","4233312","","228","20191016100747"
"7827","Anodenschlamm","4233316","","221","20190513161318"
"7828","Gemüsegarten","4233443","","273","20191016100751"
"7829","Belichtungsmesser","4233923","","257","20191016100907"
"7830","Bildbestandteil","4233995","","244","20190319034622"
"7831","Brauer","4234266","","546","20191012124628"
"7832","Büchner","4234346","","95","20191012124629"
"7833","Cadmiumgehalt","4234357","","229","20190319034625"
"7834","Clausthalit","4234360","","143","20170524211910"
"7835","Distrikt","4234634","","247","20191016100956"
"7836","Durchschnittswert","4234650","","391","20191016100957"
"7837","Fotokopierer","4234680","","227","20190314072044"
"7838","Bergführer","4235747","","303","20200526162124"
"7839","Futterzusatzstoff","4235774","","263","20190319034705"
"7840","Graphitrohrofen","4235781","","183","20190319034709"
"7841","Haarverlust","4236320","","194","20190319034717"
"7842","Hefepilz","4236331","","234","20190319034718"
"7843","Infrarotbereich","4236709","","234","20190319034728"
"7844","Iodwasserstoff","4236717","","155","20190319034731"
"7845","Katalysemechanismus","4236929","","224","20190623091855"
"7846","Laborarzt","4237383","","185","20190319034747"
"7847","Mineralstoffwechsel","4237422","","225","20190319034759"
"7848","Nigger","4237747","","501","20200606092138"
"7849","Nahrungsbestandteil","4237831","","233","20190319034806"
"7850","Selenit","4237838","","485","20191017105639"
"7851","Naumannit","4237839","","94","20170524212019"
"7852","Prostatakrebs","4237854","","306","20200709202038"
"7853","Sachbegriff","4237897","","238","20190319034818"
"7854","Selengehalt","4237924","","200","20190319034831"
"7855","Selenmangel","4237960","","238","20190319034837"
"7856","Selenwasserstoff","4238311","","183","20190319034907"
"7857","Tragant","4238523","","207","20170524212039"
"7858","Vorläufer","4238534","","537","20200101205659"
"7859","Bromaromat","4239583","","216","20190319034939"
"7860","Bromdampf","4239589","","205","20190319034941"
"7861","Bromidquell","4239601","","180","20190319034948"
"7862","Wasserorganismus","4240353","","167","20190319035013"
"7863","Klonus","4240443","","159","20170618154821"
"7864","Anmelder","4241009","","199","20171209205530"
"7865","Comic","4241017","","1390","20200511184304"
"7866","Einschlußkomplex","4241027","","240","20190319035028"
"7867","Excimerlaser","4241141","","188","20160921212917"
"7868","Geigerzähler","4241152","","298","20191016101310"
"7869","Glühfaden","4241158","","386","20200307102646"
"7870","Natronkalk","4241233","","187","20190319035044"
"7871","Palladiumkatalysator","4241338","","230","20190319035048"
"7872","Starter","4241830","","239","20191016101325"
"7873","Szintillationszähler","4241833","","243","20190324181959"
"7874","Teilchendetektor","4241837","","303","20191016101327"
"7875","Urmeter","4241839","","281","20191016101328"
"7876","Betastrahler","4242144","","179","20170516005630"
"7877","Dialysepatient","4242150","","348","20191016101334"
"7878","Dürkheimer","4242155","","147","20140106121354"
"7879","Getter","4242169","","199","20170516005633"
"7880","Leucit","4242268","","190","20170524212201"
"7881","Rubiklin","4242334","","156","20160729152255"
"7882","Abbauort","4242788","","184","20190319035213"
"7883","Chelatbildner","4242851","","197","20190319035225"
"7884","Kraftwagen","4242941","","440","20200517182925"
"7885","Hyperparathyreoidismus","4244072","","151","20160729152413"
"7886","Kernreaktorunfall","4244093","","188","20190319035301"
"7887","Kernwaffenversuch","4244094","","271","20190319035302"
"7888","Knochenbruch","4244099","","380","20191016101512"
"7889","Kugelhaufenreaktor","4244108","","223","20190319035308"
"7890","Liquidator","4244128","","202","20170618154842"
"7891","Permanentmagnet","4244209","","339","20190319035314"
"7892","Reinigungsschritt","4244220","","257","20190319035315"
"7893","Rückbau","4244228","","263","20170524212257"
"7894","Sandguss","4244445","","218","20190319035322"
"7895","Schiffbau","4244824","","248","20200101073902"
"7896","Sonderbericht","4244829","","268","20200101112116"
"7897","Spaltprodukt","4244830","","351","20200101114326"
"7898","Strontianit","4244834","","202","20170524212304"
"7899","Strontiumgehalt","4244836","","239","20190319035342"
"7900","Volltext","4244870","","319","20191014121615"
"7901","Witherit","4244893","","156","20160729152529"
"7902","Einfangquerschnitt","4245418","","284","20190319035419"
"7903","Eisengranat","4245422","","269","20190319035420"
"7904","Yttrium-Eisengranat","4245424","","233","20190319035422"
"7905","Festelektrolyt","4245719","","214","20190319035426"
"7906","Glühstrumpf","4245722","","273","20190319035427"
"7907","Hauptproduzent","4245725","","205","20190319035428"
"7908","Heizdraht","4245727","","240","20190319035429"
"7909","Heizleiter","4245729","","213","20170516005823"
"7910","Luminophor","4245737","","209","20170524212326"
"7911","Monazitsand","4245741","","198","20190319035433"
"7912","Monazit","4245742","","214","20170524212326"
"7913","Schulgebrauch","4259732","","182","20190319035554"
"7914","Seltenerdmagnet","4259735","","237","20190319035555"
"7915","Xenotim","4261735","","190","20170524213245"
"7916","Ytterbit","4261737","","134","20170524213246"
"7917","Baddeleyit","4261930","","162","20170524213251"
"7918","Druckfehler","4261950","","291","20191016103002"
"7919","Eudialyt","4261955","","156","20160729153432"
"7920","Hochofenprozess","4262678","","220","20190319035703"
"7921","Laufring","4262719","","115","20170524213310"
"7922","Mineralname","4262832","","198","20190319035711"
"7923","Polierstahl","4262845","","231","20190319035713"
"7924","Reaktorbau","4268070","","231","20190319035724"
"7925","Terminal","4279685","","163","20170618155052"
"7926","Wärmeaustausch","4279801","","318","20190921071045"
"7927","Wärmeaustauscher","4279803","","196","20191010133628"
"7928","Zirconiumkomplex","4279828","","227","20190319035803"
"7929","Zirkonia","4279848","","174","20170524214313"
"7930","Zirkonkristall","4279852","","186","20190319035812"
"7931","Dachswelpe","4280323","","1352","20191001152636"
"7932","Columbit","4280624","","275","20170516010120"
"7933","Glaskolben","4280656","","249","20190319035821"
"7934","Einkaufsbummel","4280695","","374","20200614032354"
"7935","Karbonatit","4281282","","199","20170516010138"
"7936","Loparit","4281294","","148","20180806093254"
"7937","Metallurg","4281297","","181","20170618155059"
"7938","Niobit","4281313","","203","20170516010143"
"7939","Olmsteadit","4281320","","162","20160729153823"
"7940","Piercingschmuck","4281324","","220","20190319035850"
"7941","Pyrochlor","4281327","","159","20170524214353"
"7942","Samarskit","4281331","","137","20170524214353"
"7943","Spezialstahl","4281336","","172","20170524214353"
"7944","Tantalit","4281410","","171","20170524214356"
"7945","Aachener","4281836","","404","20191116093509"
"7946","Hauptinhalt","4281874","","244","20190319035905"
"7947","Mengenrabatt","4281931","","253","20190319035909"
"7948","Mobilfunk","4281936","","254","20191016104748"
"7949","Produktvergleich","4281962","","196","20190319035914"
"7950","Schulbuchverlag","4282298","","306","20200101090237"
"7951","Sprachratgeber","4282308","","248","20200101131656"
"7952","Carbonylkomplex","4282616","","213","20190319035939"
"7953","Tünnes","4282629","","967","20191017110408"
"7954","Dünnschichttransistor","4282933","","289","20170618155109"
"7955","Gelenkschmerz","4282951","","359","20191016104826"
"7956","Hochleistungswerkstoff","4282986","","255","20200604040553"
"7957","Krankheitsfall","4282994","","304","20190319035952"
"7958","Kupferbergbau","4282996","","231","20200216104339"
"7959","Molybdänbergbau","4283282","","136","20190319040001"
"7960","Schafhirt","4284465","","138","20191010133706"
"7961","Schweinehirt","4284466","","110","20191010133707"
"7962","Molybdänglanz","4284721","","173","20170516010252"
"7963","Molybdänit","4284722","","201","20170524214511"
"7964","Molybdänmangel","4284723","","202","20190319040013"
"7965","Röster","4284872","","508","20191017110434"
"7966","Strahlenschutz","4284880","","268","20191016105023"
"7967","Streifzug","4284883","","291","20191016105024"
"7968","Molybdit","4285110","","134","20160729154056"
"7969","Aquakomplex","4285294","","185","20160729154059"
"7970","Ausnahmefall","4285498","","329","20191016105051"
"7971","Autler","4285500","","325","20200401005034"
"7972","Betastrahl","4285700","","222","20160427233734"
"7973","Einklang","4285731","","1524","20191125144312"
"7974","Einsatzort","4285917","","297","20191016105111"
"7975","Elektronenstrahl","4285928","","352","20191016105112"
"7976","Erythrozyt","4285966","","502","20191110203914"
"7977","Anleger","4287183","","325","20190930073930"
"7978","Abgeordneter","4287251","","592","20191016105249"
"7979","Oberbürgermeister","4287256","","450","20191231222933"
"7980","Innenminister","4287263","","638","20191016105251"
"7981","Stadtrat","4287347","","311","20191016105304"
"7982","Arbeitsschritt","4287867","","284","20191016105329"
"7983","Herzmuskel","4287875","","267","20191016105330"
"7984","Hydridokomplex","4287878","","136","20140126094902"
"7985","Krebsarzt","4287905","","227","20190319040130"
"7986","Ladungsausgleich","4287940","","246","20190319040132"
"7987","Neutronenbeschuss","4288028","","277","20190319040137"
"7988","Neutronenmangel","4288031","","293","20190319040139"
"7989","Neutronenüberschuss","4288036","","287","20190319040141"
"7990","Betroffener","4288160","","533","20191007173300"
"7991","Dividend","4288176","","285","20191016105353"
"7992","Niemand","4288186","","669","20200706153546"
"7993","Beobachter","4288187","","213","20191016105359"
"7994","Reuter","4288188","","1379","20191012124930"
"7995","Bundesrat","4288196","","1290","20200327130444"
"7996","Magistrat","4288197","","295","20191020085859"
"7997","Verteidigungsminister","4288230","","594","20191007173302"
"7998","Parteitag","4288231","","290","20191016105407"
"7999","Bundestrainer","4288232","","326","20191206214645"
"8000","Wagemut","4288358","","1102","20191016105428"
"8001","Wirtschaftsminister","4288521","","289","20170524214652"
"8002","Anwohner","4288530","","310","20200128191154"
"8003","Umbau","4288820","","319","20191016105455"
"8004","Staatssekretär","4288833","","280","20170524214657"
"8005","Angehöriger","4288872","","826","20200116083439"
"8006","Liberaler","4288893","","283","20191016105504"
"8007","Landrat","4288931","","313","20191016105505"
"8008","Delegierter","4288958","","390","20191007173312"
"8009","Nürnberger","4289083","","202","20191016105527"
"8010","Wünsch","4289095","","3255","20191010133803"
"8011","Parteichef","4289099","","237","20191016105529"
"8012","Bundespräsident","4289111","","654","20191018175210"
"8013","Dickmacher","4289170","","346","20191016105538"
"8014","Freistaat","4289219","","291","20191016105542"
"8015","Nationalspieler","4289577","","361","20191016105601"
"8016","Einzug","4289578","","934","20191016105602"
"8017","Gesetzentwurf","4289611","","365","20191016105614"
"8018","Brüsseler","4289615","","635","20200706085351"
"8019","Karlsruher","4289616","","279","20191016105616"
"8020","Aktienmarkt","4289645","","328","20191016105619"
"8021","Christdemokrat","4289654","","281","20191016105624"
"8022","Wohnungsbau","4289666","","231","20180312101731"
"8023","Bezirksausschuss","4289676","","319","20191016105631"
"8024","Pressesprecher","4289680","","294","20200101013140"
"8025","Fraktionschef","4289819","","290","20191016105649"
"8026","Zusammenbruch","4289823","","333","20191016105650"
"8027","Gefangener","4289849","","773","20200407115929"
"8028","Spielraum","4289860","","398","20191016105652"
"8029","Vorstandschef","4289872","","290","20191016105654"
"8030","Moder","4290072","","1091","20191016105705"
"8031","Achtziger","4290367","","190","20190928071242"
"8032","Rückspiegel","4291194","","277","20191016105820"
"8033","Tann","4291310","","488","20200514143115"
"8034","Wildfang","4293038","","483","20200101230844"
"8035","Tacker","4293470","","277","20170618155212"
"8036","Einguss","4296082","","659","20200327161129"
"8037","Tierschutz","4296839","","668","20191212121818"
"8038","Abriß","4298343","","211","20200619070359"
"8039","Abteilungsleiter","4298350","","347","20200610080904"
"8040","Aktienkurs","4298356","","282","20191016110621"
"8041","Alleingang","4298360","","272","20191016110622"
"8042","Amtsantritt","4298363","","389","20191027190934"
"8043","Anschein","4298493","","442","20191125150642"
"8044","Arbeitskreis","4298502","","323","20191016110641"
"8045","Aufbruch","4298661","","533","20191016110711"
"8046","Aufsteiger","4298670","","295","20191016110717"
"8047","Auftraggeber","4298675","","262","20191016110719"
"8048","Auftragseingang","4298678","","301","20191016110720"
"8049","Eierkuchen","4298701","","558","20191007173543"
"8050","Augsburger","4298725","","200","20191016110724"
"8051","Ausgangspunkt","4298731","","400","20191016110726"
"8052","Aussteller","4298747","","254","20191016110732"
"8053","Suffkopp","4298762","","440","20191017110733"
"8054","Suff","4298763","","458","20191016110736"
"8055","Banker","4298772","","1224","20191016110740"
"8056","Bebauungsplan","4298777","","300","20191016110742"
"8057","Belang","4299054","","362","20191112080355"
"8058","Belgrader","4299552","","500","20200320185541"
"8059","Betrachter","4299565","","239","20191016110811"
"8060","Betreuer","4299568","","304","20191005124533"
"8061","Brandenburger","4299573","","409","20191016110813"
"8062","Buchungskreis","4299578","","257","20190319040418"
"8063","Bundesaußenminister","4299597","","263","20191016110815"
"8064","Bundesfinanzminister","4299599","","275","20191016110816"
"8065","Bundesgerichtshof","4299601","","367","20191206214104"
"8066","Bundesinnenminister","4299602","","272","20191016110819"
"8067","Bundesverband","4299608","","342","20191016110824"
"8068","Bundeswirtschaftsminister","4299609","","289","20191016110825"
"8069","Börsianer","4299612","","216","20191016110826"
"8070","Cursor","4299667","","1112","20191016110850"
"8071","Daimler","4299669","","646","20191012125013"
"8072","Darmstädter","4299672","","182","20170524215224"
"8073","Dortmunder","4299678","","393","20191016110853"
"8074","Durchgang","4299685","","433","20191016110855"
"8075","Einführungsleitfaden","4299703","","265","20190319040428"
"8076","Entschluss","4299761","","501","20200505075050"
"8077","Erlös","4299769","","222","20191016110920"
"8078","Ermittler","4299770","","324","20191016110921"
"8079","Essener","4299900","","220","20191016110939"
"8080","Europameister","4299906","","300","20191016110940"
"8081","Filmemacher","4299927","","559","20191001100311"
"8082","Fiskus","4299931","","261","20191016110946"
"8083","Freiburger","4299934","","281","20191016110948"
"8084","Diamantring","4300009","","290","20191016110956"
"8085","Diamantringeffekt","4300079","","220","20190319040447"
"8086","Freispruch","4300082","","323","20191016111002"
"8087","Farmersalat","4300164","","330","20191017110755"
"8088","Obdachloser","4300686","","405","20191016111017"
"8089","Friedensprozeß","4300777","","1003","20191014064505"
"8090","Friedensprozess","4300781","","372","20190930044430"
"8091","Funktionsbaustein","4300800","","235","20170527185836"
"8092","Funktionär","4300803","","435","20191020190003"
"8093","Kleiner","4300862","","295","20191231130754"
"8094","Genfer","4300881","","193","20191124203331"
"8095","Gerichtshof","4300893","","916","20200105073827"
"8096","Geliebter","4300917","","682","20191007173809"
"8097","Geschäftsbereich","4300919","","369","20200606090443"
"8098","Gesellschafter","4300924","","395","20191007173811"
"8099","Großhandel","4300981","","651","20191016111050"
"8100","Gulden","4300989","","1024","20191126020050"
"8101","Gutachter","4300990","","309","20191016111054"
"8102","Football","4301032","","591","20200625163008"
"8103","Driss","4301285","","395","20191203170404"
"8104","Erster","4303128","","452","20191107183523"
"8105","Heidelberger","4303985","","227","20191016111617"
"8106","Hörer","4304076","","428","20190930073931"
"8107","Raps","4305045","","287","20200517001225"
"8108","Inhaber","4305117","","306","20191016111835"
"8109","Innensenator","4305133","","224","20170524215507"
"8110","Jahresbeginn","4305228","","588","20200504124122"
"8111","Jahresumsatz","4305242","","274","20191016111902"
"8112","Jahreswechsel","4305248","","289","20191219220028"
"8113","Jahresüberschuss","4305257","","253","20170618155346"
"8114","Joschka","4305276","","164","20200408203138"
"8115","Jubel","4305281","","357","20191008033024"
"8116","Justizminister","4305289","","173","20170524215513"
"8117","Schemen","4305373","","1071","20191117013913"
"8118","Obstsalat","4306105","","421","20191016112143"
"8119","Kenner","4306195","","687","20200218031519"
"8120","Kieler","4306224","","197","20191016112208"
"8121","Kernikterus","4306327","","1116","20191008033027"
"8122","Koalitionspartner","4306402","","247","20191016112239"
"8123","Kontrahent","4306456","","315","20191016112252"
"8124","Konzernumsatz","4306474","","300","20191016112300"
"8125","Kreistag","4306515","","282","20191231142530"
"8126","Kultusminister","4306547","","202","20190910094155"
"8127","Landesverband","4307841","","355","20191231161426"
"8128","Leipziger","4307849","","212","20191231171905"
"8129","Ludwigsburger","4307863","","169","20140208122024"
"8130","Lübecker","4307869","","212","20191231182630"
"8131","Mailänder","4307957","","233","20191016112441"
"8132","Mainzer","4307959","","202","20200401063517"
"8133","Mannheimer","4307960","","239","20191017111017"
"8134","Marktführer","4307977","","272","20191016112442"
"8135","Nahverkehr","4308037","","353","20200705204313"
"8136","Niedergang","4308053","","395","20191109160044"
"8137","Nordosten","4308054","","295","20200530044934"
"8138","Nordwesten","4308055","","310","20200530045238"
"8139","Oberstaatsanwalt","4308084","","332","20191016112453"
"8140","Offenbacher","4308092","","222","20200401084859"
"8141","Olympiasieger","4308103","","282","20191016112453"
"8142","Ortsbeirat","4308122","","215","20170516011458"
"8143","Ostberliner","4308127","","244","20191016112455"
"8144","Personalabbau","4309083","","246","20191016112511"
"8145","Planer","4309091","","315","20200709181431"
"8146","Polizeibeamter","4309102","","493","20200709185237"
"8147","Polizeisprecher","4309105","","445","20200101011334"
"8148","Potsdamer","4309110","","210","20200709193445"
"8149","Prager","4309111","","247","20200214162405"
"8150","Prenzlauer","4309112","","155","20140209094237"
"8151","Prozentpunkt","4309116","","253","20200101014604"
"8152","Referent","4309152","","415","20200101031151"
"8153","Regierungssprecher","4309156","","276","20200101033105"
"8154","Neckar","4309165","","614","20200126231008"
"8155","Rentenmarkt","4309167","","304","20191016112521"
"8156","Repräsentant","4309169","","344","20200101044002"
"8157","Rubel","4309174","","245","20191016112522"
"8158","Rückblick","4309175","","386","20191016112523"
"8159","Reisender","4309189","","689","20200101040405"
"8160","Schade","4309388","","430","20191010134109"
"8161","Sicherheitsrat","4309404","","140","20170524215726"
"8162","Sozialstaat","4309452","","270","20191016112538"
"8163","Spieltag","4309465","","227","20191016112541"
"8164","Spitzenreiter","4309468","","291","20191016112542"
"8165","Staatschef","4309476","","350","20200606115022"
"8166","Stichtag","4309494","","255","20191016112544"
"8167","Todt","4309499","","193","20191003052210"
"8168","Studierender","4309505","","1659","20191231070319"
"8169","Südosten","4309509","","295","20200530045051"
"8170","Tarifvertrag","4309567","","296","20191016112558"
"8171","Titelverteidiger","4309965","","277","20200101173927"
"8172","Transrapid","4309969","","175","20191016112602"
"8173","Tübinger","4309981","","155","20170524215742"
"8174","Ulmer","4309982","","137","20170524215742"
"8175","Umweltminister","4310006","","251","20170524215744"
"8176","Unter","4310012","","253","20191005124602"
"8177","Untersuchungsausschuss","4310015","","638","20200606090729"
"8178","Urlauber","4310018","","426","20200101192719"
"8179","Überlebender","4310023","","307","20200407093544"
"8180","Verfall","4310048","","590","20191005124603"
"8181","Verleger","4310052","","230","20191016112615"
"8182","Versicherer","4310059","","172","20170524215747"
"8183","Vorrang","4310364","","996","20200512221421"
"8184","Vorsitz","4310366","","221","20191017111059"
"8185","Vorstandssprecher","4310367","","271","20191016112628"
"8186","Vorstandsvorsitzender","4310369","","213","20191016112629"
"8187","Vorzug","4310371","","250","20191016112630"
"8188","Wahlgang","4310428","","239","20191016112643"
"8189","Wahlsieg","4310433","","460","20200211104052"
"8190","Wegfall","4310434","","213","20171207075441"
"8191","Werder","4310441","","1130","20191016112645"
"8192","Wiederaufbau","4310447","","167","20170524215755"
"8193","Wiesbadener","4310450","","161","20170524215755"
"8194","Wohnraum","4310455","","405","20191016112646"
"8195","Betreff","4310568","","400","20191005124606"
"8196","Girant","4310585","","328","20191005124607"
"8197","Zeitplan","4310696","","240","20191016112654"
"8198","Zivilist","4310708","","274","20191016112655"
"8199","Zuhörer","4310711","","516","20190930073932"
"8200","Zweiter","4310736","","321","20191107183635"
"8201","Nuklearbrennstab","4310760","","164","20140211164407"
"8202","Reaktionsschritt","4311474","","210","20190319040604"
"8203","Salzstock","4311490","","250","20191016112708"
"8204","Scheitelpunkt","4311492","","462","20200125205731"
"8205","Sicherheitsabstand","4311498","","469","20200606090838"
"8206","Siedewasserreaktor","4311500","","285","20191016112709"
"8207","Verantwortlicher","4311764","","226","20191016112713"
"8208","Käskopp","4311984","","394","20191231150919"
"8209","Federspitz","4312298","","161","20190319040636"
"8210","Laurit","4312344","","150","20160729155805"
"8211","Ligandenaustausch","4312346","","234","20190319040642"
"8212","Promotor","4312495","","377","20190509212441"
"8213","Prozessablauf","4312498","","204","20190319040652"
"8214","Rutheniridosmin","4312505","","155","20160729155818"
"8215","Rutheniumkatalysator","4312510","","210","20190319040654"
"8216","Rutheniumkomplex","4312512","","227","20190319040655"
"8217","Sauerstoffkreislauf","4312582","","221","20190319040658"
"8218","Schleifring","4312586","","215","20190319040659"
"8219","Anwendungsbereich","4312976","","279","20180331232452"
"8220","Bowieit","4313066","","131","20160729155842"
"8221","Regiolekt","4313102","","1053","20200504153200"
"8222","Fahrzeugkatalysator","4313258","","258","20190319121840"
"8223","Finanzanleger","4313271","","184","20190319121841"
"8224","Genkinit","4313272","","156","20160729155921"
"8225","Isomerieübergang","4313289","","275","20190319121848"
"8226","Miassit","4313873","","153","20160729160001"
"8227","Rhodiumkatalysator","4313988","","149","20161117065209"
"8228","Rhodiumkomplex","4313989","","160","20160729160015"
"8229","Rückkauf","4314058","","237","20170524215903"
"8230","Sauerstoffdruck","4314109","","190","20190319121909"
"8231","Steckbrief","4314115","","295","20200101142846"
"8232","Weißgoldring","4314125","","136","20140214160908"
"8233","Abgaskatalysator","4314261","","362","20200306013020"
"8234","Luftzutritt","4314548","","135","20190319121927"
"8235","Platintiegel","4314571","","180","20190319121933"
"8236","Zahnersatz","4314600","","177","20170524215913"
"8237","Schlussantrag","4317357","","542","20191017111241"
"8238","Akanthit","4317523","","221","20191014121718"
"8239","Allylalkohol","4317525","","159","20170524215927"
"8240","Assyrer","4317556","","379","20191017111247"
"8241","Bleigehalt","4317611","","269","20191016112851"
"8242","Chlorargyrit","4317708","","168","20170524215931"
"8243","Christbaumschmuck","4317711","","325","20200306061213"
"8244","Messy","4317794","","252","20191010134546"
"8245","Einsatzbereich","4318244","","227","20170516012001"
"8246","Erzgang","4318350","","152","20170527181718"
"8247","Feingehalt","4318369","","200","20170524215944"
"8248","Feingehaltstempel","4318371","","152","20140217112435"
"8249","Firmenstempel","4318394","","179","20170524215945"
"8250","Glasspiegel","4318635","","126","20140217165555"
"8251","Goldstandard","4318638","","217","20191016113013"
"8252","Hydrierkatalysator","4318803","","210","20190319122015"
"8253","Inflationsrechner","4319043","","195","20190319122017"
"8254","Initialzünder","4319044","","212","20170516012034"
"8255","Kondensationskeim","4319129","","362","20191109155703"
"8256","Kondensatorbelag","4319130","","232","20190319122020"
"8257","Kongsbergit","4319132","","143","20160729160253"
"8258","Krampfanfall","4319148","","158","20170524220000"
"8259","Kupfersilberglanz","4319155","","109","20190928071304"
"8260","Silberkupferglanz","4319156","","109","20190928071305"
"8261","Stromeyerit","4319160","","143","20160729160257"
"8262","Lebensmittelfarbstoff","4319326","","225","20190319122024"
"8263","Leuchter","4319337","","397","20191012125114"
"8264","Lichtschalter","4319340","","296","20191231173341"
"8265","Luftstrom","4319349","","241","20191016113104"
"8266","Mansfelder","4319385","","157","20140218162302"
"8267","Metallgeschmack","4319392","","209","20190319122029"
"8268","Metallwert","4319395","","192","20190319122030"
"8269","Miargyrit","4319397","","159","20170524220005"
"8270","Münchhausen","4319413","","424","20191012125117"
"8271","Münzwert","4319416","","151","20191016113108"
"8272","Nanoantikörper","4319774","","178","20190314073202"
"8273","Bot","4319794","","571","20200121094139"
"8274","Nanokondensator","4319934","","184","20190314073217"
"8275","Nanokristall","4319935","","171","20190314073218"
"8276","Nanolithografie","4319936","","163","20190314073219"
"8277","Nanomotor","4319941","","163","20191202054206"
"8278","Nanosatellit","4319943","","177","20190314073224"
"8279","Palladiumgehalt","4320076","","173","20170524220017"
"8280","Röntgenfilm","4320648","","217","20151201060413"
"8281","Schmuckhandel","4320690","","128","20190319122047"
"8282","Schwazer","4320692","","232","20191012125123"
"8283","Schädelknochen","4320698","","242","20191016113146"
"8284","Silberanteil","4320714","","211","20190319122054"
"8285","Silberbarren","4320731","","370","20191020120316"
"8286","Silberdraht","4320783","","485","20191101153449"
"8287","Silberfaden","4320987","","315","20191209143323"
"8288","Silbergehalt","4320999","","310","20191016113213"
"8289","Silberglanz","4321104","","231","20190928071311"
"8290","Argentit","4321106","","189","20170618155938"
"8291","Silberschmuck","4321260","","300","20200101104047"
"8292","Silberstandard","4321280","","215","20190319122121"
"8293","Silbersulfidbelag","4321283","","242","20190319122123"
"8294","Somit","4321499","","122","20170618155939"
"8295","Speisenbereich","4321503","","184","20190319122125"
"8296","Sportwettkampf","4321565","","1091","20200515111735"
