"number","title","pageid","namespace","length","touched"
"5686","Weißarsenik","4231744","","139","20190319034532"
"5687","Wundermittel","4231754","","231","20190319034536"
"5688","Wurzelgewebe","4231758","","174","20190319034537"
"5689","Württemberg","4231760","","266","20200413093210"
"5690","Zinkfingerprotein","4231763","","176","20160729151114"
"5691","Zinkion","4231764","","119","20170524211801"
"5692","Rauchen","4233607","","262","20200401111526"
"5693","Steinen","4233612","","471","20200111193632"
"5694","Verkehren","4233622","","285","20200427120107"
"5695","Bechern","4233666","","250","20200306055518"
"5696","Zaubern","4233675","","267","20200321200523"
"5697","Befehlen","4233682","","212","20191004091824"
"5698","Stegen","4233713","","276","20200111193633"
"5699","Streichen","4233716","","274","20200101151619"
"5700","Streiten","4233717","","266","20200101151857"
"5701","Trieben","4233722","","335","20200111193634"
"5702","Wechseln","4233724","","271","20191230181600"
"5703","Gurten","4233889","","255","20200111193635"
"5704","Behelfen","4234118","","212","20191004091827"
"5705","Cadmiumselenid","4234358","","235","20190319034626"
"5706","Selenid","4234359","","174","20170524211910"
"5707","Dimethylselenid","4234604","","107","20160729151233"
"5708","Diselan","4234621","","160","20160729151234"
"5709","Diselenid","4234628","","161","20190314072037"
"5710","Futtermittel","4235772","","274","20191016101012"
"5711","Graphitrohr","4235780","","292","20190319034708"
"5712","Haarwaschmittel","4236319","","257","20190319034716"
"5713","Iodatom","4236710","","180","20190319034729"
"5714","Thyronin","4236711","","65","20131230120426"
"5715","Iodthyronin","4236713","","129","20190319034730"
"5716","Karzinom","4236723","","195","20170524211953"
"5717","Kohlenstoffdiselenid","4236930","","169","20190319034735"
"5718","Lungenproblem","4237393","","200","20190319034753"
"5719","Metallselenid","4237406","","213","20190319034756"
"5720","Milchvieh","4237409","","167","20190319034757"
"5721","Kursbuch","4237830","","463","20191007172703"
"5722","Natriumselenid","4237835","","155","20190319034809"
"5723","Natriumselenit","4237836","","155","20190319034810"
"5724","Selenit","4237838","","485","20191017105639"
"5725","Normalpotential","4237844","","241","20190319034812"
"5726","Normdatum","4237846","","164","20161117064449"
"5727","Peroxidradikal","4237851","","208","20190319034815"
"5728","Schilddrüsenhormon","4237899","","281","20190319034820"
"5729","Schwanzstück","4237906","","400","20191007172705"
"5730","Selan","4237914","","214","20170618154811"
"5731","Selenat","4237916","","222","20191005124050"
"5732","Selenatom","4237917","","170","20190319034825"
"5733","Selendefizit","4237920","","205","20190319034826"
"5734","Selendioxid","4237922","","150","20190319034829"
"5735","Selendisulfid","4237923","","156","20190319034830"
"5736","Selenhexafluorid","4237931","","187","20190319034834"
"5737","Selenmineral","4237962","","181","20190319034839"
"5738","Selenmonoxid","4237964","","153","20190319034840"
"5739","Selenocystein","4237966","","171","20190314072200"
"5740","Selenol","4237971","","157","20160912033302"
"5741","Selenomethionin","4237975","","154","20190314072201"
"5742","Selenon","4237977","","180","20160912023922"
"5743","Selenophosphat","4237979","","211","20190314072202"
"5744","Selenoprotein","4237988","","217","20190314072205"
"5745","Selenoxid","4237992","","200","20190319034841"
"5746","Selensalz","4238296","","202","20190319034859"
"5747","Selensulfid","4238299","","192","20190319034900"
"5748","Selentrioxid","4238307","","175","20190319034903"
"5749","Spekulationsobjekt","4238342","","273","20190319034910"
"5750","Strukturprotein","4238359","","211","20190319034912"
"5751","Chicken","4238388","","1014","20200706142154"
"5752","Tellurium","4238413","","184","20170618154814"
"5753","Thyroxin","4238518","","169","20170618154816"
"5754","Triiodthyronin","4238524","","127","20170524212040"
"5755","Triselan","4238525","","185","20190314072227"
"5756","Triselenid","4238527","","152","20160729151808"
"5757","Vorzeichen","4238535","","984","20191016101154"
"5758","Zinkselenid","4238555","","223","20190319034917"
"5759","Zytosol","4238561","","121","20170524212040"
"5760","Alkylbromid","4239571","","239","20190319034938"
"5761","Alkyl","4239573","","186","20170618154819"
"5762","Biphenyl","4239579","","219","20170618154819"
"5763","Bromalkan","4239580","","208","20160729151849"
"5764","Bromalken","4239582","","148","20160729151850"
"5765","Bromatom","4239588","","224","20191016101229"
"5766","Bromfluorid","4239591","","304","20190319034942"
"5767","Brompentafluorid","4239593","","259","20190319034943"
"5768","Bromtrifluorid","4239595","","255","20190319034944"
"5769","Bromidion","4239598","","170","20190319034946"
"5770","Dibenzodioxin","4239799","","239","20170516005513"
"5771","Diphenylether","4240084","","204","20160912025936"
"5772","Handwörterbuch","4240111","","369","20191016101241"
"5773","Iodbromid","4240113","","254","20190319034957"
"5774","Iodtribromid","4240117","","175","20190319034958"
"5775","Tribromid","4240119","","191","20190314072252"
"5776","Kurbad","4240131","","231","20190319035002"
"5777","Methylbromid","4240138","","188","20190319035003"
"5778","Monel","4240142","","280","20181127141032"
"5779","Schlafmittel","4240338","","381","20191016101245"
"5780","Silbersalz","4240342","","240","20190319035012"
"5781","Brennelement","4241014","","320","20191016101300"
"5782","Cyclodextrin","4241023","","253","20190314072305"
"5783","Dextrin","4241024","","277","20191016101305"
"5784","Fluoratom","4241145","","185","20191016101308"
"5785","Fluorierungsmittel","4241148","","218","20190319035031"
"5786","Fluorradikal","4241150","","202","20190319035032"
"5787","Iodpentafluorid","4241173","","184","20190319035036"
"5788","Isotopengemisch","4241180","","192","20190319035037"
"5789","Kiloparsec","4241193","","282","20191016101311"
"5790","Kryptonion","4241207","","173","20190319035038"
"5791","Kryptonisotop","4241209","","184","20190319035039"
"5792","Kryptontetrafluorid","4241214","","171","20190319035040"
"5793","Oligosaccharid","4241247","","204","20190314072310"
"5794","Xenonfluorid","4241849","","261","20190319035107"
"5795","Xenonhexafluorid","4241852","","209","20190319035108"
"5796","Zirconiumdioxid","4241859","","181","20190319035110"
"5797","Alkalimetallsalz","4242128","","227","20190319035121"
"5798","Anwendungsspektrum","4242135","","241","20190623090526"
"5799","Erdalkalimetallion","4242163","","210","20190319035124"
"5800","Gettermetall","4242166","","196","20190319035125"
"5801","Halbstufenpotential","4242178","","223","20190319035126"
"5802","Myokard","4242273","","284","20191016101351"
"5803","Rubidiumacetat","4242277","","156","20190319035129"
"5804","Rubidiumazid","4242280","","150","20190319035131"
"5805","Rubidiumbromat","4242281","","156","20190319035132"
"5806","Rubidiumbromid","4242282","","156","20190319035133"
"5807","Rubidiumchlorat","4242283","","159","20190319035134"
"5808","Rubidiumchlorid","4242284","","159","20190319035135"
"5809","Rubidiumchromat","4242285","","159","20190319035136"
"5810","Rubidiumdichromat","4242287","","165","20190319035137"
"5811","Rubidiumdithionat","4242289","","165","20190319035138"
"5812","Rubidiumfluorid","4242290","","159","20190319035139"
"5813","Rubidiumformiat","4242291","","158","20190319035140"
"5814","Formiat","4242293","","252","20191005124110"
"5815","Rubidiumhydrid","4242295","","156","20190319035142"
"5816","Rubidiumhydroxid","4242297","","162","20190319035143"
"5817","Rubidiumiodat","4242298","","153","20190319035144"
"5818","Rubidiumiodid","4242299","","153","20190319035145"
"5819","Rubidiumnitrat","4242301","","156","20190319035146"
"5820","Rubidiumoxid","4242302","","162","20190319035147"
"5821","Rubidiumozonid","4242303","","156","20190319035148"
"5822","Rubidiumpentaborat","4242305","","168","20190319035149"
"5823","Pentaborat","4242306","","152","20160729152246"
"5824","Rubidiumperchlorat","4242309","","168","20190319035150"
"5825","Rubidiumperiodat","4242310","","162","20190319035151"
"5826","Periodat","4242311","","146","20160729152249"
"5827","Rubidiumperoxid","4242312","","159","20190319035152"
"5828","Rubidiumselenid","4242314","","159","20190319035153"
"5829","Rubidiumsulfat","4242315","","156","20190319035154"
"5830","Rubidiumsalz","4242319","","164","20160729152254"
"5831","Spektroskop","4242336","","284","20191016101352"
"5832","Tetrahydrat","4242338","","189","20190314072329"
"5833","Tetramethylammoniumhydroxid","4242341","","131","20170524212203"
"5834","Zeitnormal","4242353","","191","20190319035157"
"5835","Normal","4242406","","280","20191016101353"
"5836","Quartär","4242537","","583","20200212150159"
"5837","Ammoniakat","4242791","","227","20170524212211"
"5838","Ammoniumcarbonat","4242792","","184","20190319035216"
"5839","Olpe","4242829","","163","20200513231336"
"5840","Bariumcarbonat","4242836","","156","20190319035223"
"5841","Basiswissen","4242837","","161","20190319035224"
"5842","Beiprodukt","4242838","","211","20190928071202"
"5843","Chelat","4242853","","231","20191005124111"
"5844","Dekorporation","4242884","","87","20140107114904"
"5845","Funkfeuer","4242982","","184","20190319035238"
"5846","Gießen","4243083","","406","20200111053643"
"5847","Händlein","4243293","","168","20191003085411"
"5848","Halogenwasserstoff","4243332","","262","20190319035251"
"5849","Isopropanol","4244082","","118","20170618154842"
"5850","Mammakarzinom","4244151","","227","20170516005738"
"5851","Pentamethylcyclopentadienyl","4244198","","227","20160912034903"
"5852","Pentamethylcyclopentadien","4244201","","210","20160729152427"
"5853","Ranelat","4244213","","161","20160427232652"
"5854","Rubidiumisotop","4244223","","188","20190319035316"
"5855","Sekundärmineral","4244826","","219","20190319035337"
"5856","Strahlentierchen","4244833","","231","20170524212304"
"5857","Strontiumamalgam","4244835","","195","20190319035341"
"5858","Strontiumisotop","4244837","","192","20190319035343"
"5859","Strontiummetall","4244839","","216","20190319035345"
"5860","Strontiummineral","4244840","","197","20190319035346"
"5861","Strontiumsalz","4244845","","215","20190319035347"
"5862","Strontiumcarbonat","4244846","","165","20190319035348"
"5863","Strontiumchlorid","4244847","","162","20190319035349"
"5864","Strontiumchromat","4244848","","162","20190319035350"
"5865","Strontiumferrit","4244850","","192","20190319035351"
"5866","Strontiumfluorid","4244851","","162","20190319035352"
"5867","Strontiumhydroxid","4244853","","165","20190319035353"
"5868","Strontiumnitrat","4244854","","159","20190319035355"
"5869","Strontiumnitrid","4244855","","159","20190319035356"
"5870","Strontiumoxid","4244856","","153","20190319035357"
"5871","Strontiumranelat","4244857","","162","20190319035358"
"5872","Strontiumsulfat","4244858","","159","20190319035359"
"5873","Strontiumsulfid","4244859","","159","20190319035400"
"5874","Zerfallsprodukt","4244899","","263","20170524212307"
"5875","Zooplankton","4244903","","128","20170618154845"
"5876","Beschichtungsmaterial","4245409","","219","20190513200634"
"5877","Fernsehbild","4245716","","291","20191016101642"
"5878","Mikrowellenfilter","4245739","","211","20190319035432"
"5879","Radioisotop","4245756","","265","20190314072415"
"5880","Reinelement","4245832","","223","20190319035438"
"5881","Mütterchen","4250893","","225","20191003085413"
"5882","Mütterlein","4250894","","164","20191003085414"
"5883","Juristendeutsch","4250957","","544","20190513182334"
"5884","Wolfsmaul","4253688","","242","20151214122733"
"5885","Ableben","4253724","","321","20191016102542"
"5886","Blumenpflückverbot","4254254","","205","20160729153122"
"5887","Ungemach","4258568","","437","20191014121622"
"5888","Seltenerdmetall","4259737","","225","20190319035557"
"5889","Musikchen","4259787","","160","20191003085415"
"5890","Yttriumbromid","4261745","","153","20190319035605"
"5891","Yttriumchlorid","4261746","","156","20190319035606"
"5892","Yttriumfluorid","4261747","","156","20190319035607"
"5893","Yttriumhydrid","4261748","","153","20190319035608"
"5894","Yttriumiodid","4261749","","150","20190319035609"
"5895","Yttriumoxid","4261750","","158","20190319035610"
"5896","Yttriumsulfid","4261751","","153","20190319035611"
"5897","Yttriumerz","4261753","","194","20190319035612"
"5898","Flehen","4261835","","482","20170618155032"
"5899","Alizarinrot","4261926","","71","20140116160527"
"5900","Blitzlichtpulver","4261938","","208","20170524213251"
"5901","Brückengerüst","4261948","","227","20190513213935"
"5902","Extraktionsverfahren","4261961","","203","20190319035636"
"5903","Förderland","4262609","","278","20190319035658"
"5904","Homolog","4262680","","220","20170516010014"
"5905","Intrusivgestein","4262711","","244","20190319035704"
"5906","Kaliumhexafluoridozirconat","4262713","","132","20160729153523"
"5907","Kupferron","4262717","","93","20160729153524"
"5908","Mischelement","4262833","","240","20170524213310"
"5909","Nachweisreagenz","4262839","","276","20190319035712"
"5910","Piezoelement","4262843","","154","20140117163302"
"5911","Polypropylen","4266447","","316","20200709190410"
"5912","Signallicht","4276033","","319","20190319035730"
"5913","Antragsdelikt","4278470","","486","20191007173127"
"5914","Delikt","4278471","","681","20191001100247"
"5915","Tetrahalogenid","4279713","","207","20190314072620"
"5916","Thoriumisotop","4279719","","184","20190319035741"
"5917","Trennverfahren","4279722","","222","20190319035742"
"5918","Weißpigment","4279797","","154","20140119112208"
"5919","Xylenolorange","4279805","","121","20160912051609"
"5920","Zircaloy","4279811","","82","20160912032724"
"5921","Zirconiumcarbonat","4279813","","165","20190319035754"
"5922","Zirconiumchlorid","4279814","","178","20190319035755"
"5923","Zirconiumhalogenid","4279815","","187","20190319035756"
"5924","Zirconiumhydroxid","4279817","","165","20190319035757"
"5925","Zirconiumnitrid","4279819","","159","20190319035758"
"5926","Zirconiumoxid","4279820","","153","20190319035759"
"5927","Zirconiumsilicat","4279821","","162","20190319035800"
"5928","Zirconiumtetrachlorid","4279824","","177","20190319035801"
"5929","Zirconiumtetraiodid","4279825","","171","20190319035802"
"5930","Tetraiodid","4279827","","195","20190314072624"
"5931","Zirconiummetall","4279837","","132","20190319035807"
"5932","Zirconiummineral","4279839","","265","20190319035809"
"5933","Zirkonat","4279843","","146","20160729153723"
"5934","Zirkoniumsalz","4279851","","215","20190319035811"
"5935","Date","4280529","","1523","20200507195445"
"5936","Bimetall","4280611","","214","20190314072625"
"5937","Coltan","4280623","","261","20191016104702"
"5938","Columbium","4280627","","202","20170618155055"
"5939","Dielektrikum","4280630","","275","20191016104703"
"5940","Erzlager","4280645","","183","20190319035816"
"5941","Ferroniob","4280648","","121","20140119181123"
"5942","Flussbett","4280651","","281","20191016104706"
"5943","Fuhrwerk","4280739","","945","20200514112050"
"5944","Heptafluoroniobat","4281273","","173","20160729153810"
"5945","Hohlraumresonator","4281277","","215","20190319035834"
"5946","Resonator","4281278","","338","20200101044647"
"5947","Kurzzeichen","4281285","","326","20190319035835"
"5948","Legierungselement","4281292","","239","20190319035837"
"5949","Methylisobutylketon","4281299","","138","20160729153816"
"5950","Konfix","4281302","","280","20170524214352"
"5951","Mineralkonzentrat","4281305","","200","20190319035838"
"5952","Niobcarbid","4281308","","147","20190319035841"
"5953","Niobchlorid","4281309","","150","20190319035842"
"5954","Niobfluorid","4281310","","150","20190319035843"
"5955","Niobpentoxid","4281311","","153","20190319035844"
"5956","Piercing","4281325","","255","20200708200012"
"5957","Tantalerz","4281407","","192","20190319035856"
"5958","Tantalfluorid","4281408","","155","20190319035857"
"5959","Vanadin","4281421","","140","20190928071226"
"5960","Haarshampoo","4281615","","382","20191007173208"
"5961","Shampoo","4281617","","471","20200101103038"
"5962","Aak","4281853","","453","20200625135659"
"5963","Fernstudium","4281867","","308","20191016104746"
"5964","Lesebeispiel","4281888","","182","20190319035907"
"5965","Mobilfunknetz","4281934","","228","20190319035910"
"5966","Schulbuch","4282301","","316","20191016104753"
"5967","Sprachwissen","4282313","","245","20200101132822"
"5968","Widerrufsrecht","4282317","","253","20190319035933"
"5969","Langzeichen","4282379","","304","20190319035934"
"5970","Chlorstrom","4282628","","200","20190319035941"
"5971","Dinukleotid","4282638","","214","20190314072643"
"5972","Gelbbleierz","4282939","","231","20190319035946"
"5973","Wulfenit","4282945","","193","20170524214422"
"5974","Guanin","4282953","","219","20191016104827"
"5975","Koppelprodukt","4282989","","198","20190319035951"
"5976","Molybdopterin","4283217","","198","20160912040200"
"5977","Molybdändioxid","4283284","","160","20190319040002"
"5978","Molybdändisulfid","4283285","","166","20190319040003"
"5979","Molybdänhexacarbonyl","4283286","","177","20190319040004"
"5980","Hexacarbonyl","4283287","","224","20190314072646"
"5981","Molybdäntrioxid","4283288","","163","20190319040005"
"5982","Molybdänerz","4283289","","203","20190319040006"
"5983","Klam","4283386","","435","20200111193813"
"5984","Schiitentum","4284338","","207","20191017110423"
"5985","Sunnitentum","4284342","","211","20191017110425"
"5986","Oktacyanomolybdat","4284749","","173","20160729154038"
"5987","Oxidfluorid","4284752","","200","20190319040016"
"5988","Peroxomolybdat","4284815","","164","20160729154043"
"5989","Schmieröl","4284876","","257","20190319040021"
"5990","Thiomolybdat","4285075","","203","20190314072658"
"5991","Zonenschmelzverfahren","4285114","","164","20161117071114"
"5992","Antigen","4285292","","311","20191112080104"
"5993","Atomreaktor","4285296","","257","20190928071232"
"5994","Morddezernat","4285354","","237","20190319040035"
"5995","Kriminalamt","4285361","","564","20191027134144"
"5996","Landeskriminalamt","4285362","","555","20191027134308"
"5997","Bundeskriminalamt","4285363","","558","20191027134203"
"5998","Zollkriminalamt","4285374","","403","20191027134356"
"5999","Blutgefäßsystem","4285702","","168","20140124113239"
"6000","Decacarbonyl","4285714","","224","20190314072706"
"6001","Halid","4286332","","228","20170516010350"
"6002","Halogenatom","4286333","","236","20191016105203"
"6003","Heptasulfid","4287052","","199","20190314072715"
"6004","Geschäftsjahr","4287179","","259","20191016105243"
"6005","Karlsruhe","4287254","","763","20200126230837"
"6006","Plus","4287279","","219","20200101010724"
"6007","Vorhaben","4287281","","301","20191016105254"
"6008","Jahresende","4287825","","649","20200327114601"
"6009","Landgericht","4287826","","335","20191231161817"
"6010","Herzmuskelgewebe","4287874","","196","20190319040125"
"6011","Hüllenelektron","4287880","","218","20190319040127"
"6012","Ilmenium","4287882","","82","20160912044419"
"6013","Kiloelektronenvolt","4287903","","192","20190314072737"
"6014","Kilojoule","4287904","","224","20190314072738"
"6015","Todesopfer","4287973","","228","20191016105336"
"6016","Luftbild","4287975","","315","20200520102132"
"6017","Masurium","4287976","","82","20170618155141"
"6018","Nachbarelement","4288022","","216","20190319040135"
"6019","Nipponium","4288037","","85","20160912023751"
"6020","Hapaxlegomenon","4288076","","301","20191010133749"
"6021","Hapax_Legomenon","4288161","","1173","20200122212716"
"6022","Dis_Legomenon","4288169","","799","20200122212319"
"6023","Gestern","4288177","","234","20191016105354"
"6024","Denken","4288200","","384","20191004091832"
"6025","Customizing","4288238","","213","20191016105410"
"6026","Ludwigsburg","4288812","","186","20200126230847"
"6027","Scheitern","4288857","","485","20191004091833"
"6028","Handeln","4288882","","282","20191004091834"
"6029","Böblingen","4288892","","186","20200111053713"
"6030","Offenbach","4288960","","237","20191012124948"
"6031","Hanau","4288967","","259","20200111193826"
"6032","Bürgerhaus","4288987","","481","20191007173314"
"6033","Esslingen","4289067","","143","20200513230851"
"6034","Telephon","4289073","","138","20191003052145"
"6035","Vorstandsmitglied","4289106","","373","20191205080129"
"6036","Anliegen","4289109","","358","20191202143648"
"6037","Kunststück","4289185","","389","20191211193346"
"6038","Dialogfenster","4289579","","280","20191016105603"
"6039","Bundesverfassungsgericht","4289590","","405","20191206214222"
"6040","Innenministerium","4289594","","283","20191231121326"
"6041","Göppingen","4289814","","256","20191016105648"
"6042","Center","4289845","","1282","20200413160614"
"6043","Amtsgericht","4289880","","355","20191017192007"
"6044","Recitativ","4294201","","161","20191003052155"
"6045","Abstürzen","4296821","","269","20191004091835"
"6046","Oberlandesgericht","4296848","","324","20191016110316"
"6047","Abgeordnetenhaus","4296863","","369","20200419195425"
"6048","Höfen","4297099","","269","20200111193842"
"6049","Hüten","4297104","","463","20200314164343"
"6050","Knöpfen","4297127","","189","20191004091836"
"6051","Tränken","4297329","","333","20191104153212"
"6052","Wachsen","4297351","","205","20191222192638"
"6053","Tönen","4298313","","321","20191104153140"
"6054","Areal","4298505","","506","20200112153153"
"6055","Aufsehen","4298667","","214","20191016110716"
"6056","Rezitativ","4298803","","468","20191007173548"
"6057","Bemühen","4299553","","204","20191016110807"
"6058","Betriebsergebnis","4299571","","344","20191016110812"
"6059","Bundesgebiet","4299600","","308","20191206214125"
"6060","Dingen","4299676","","302","20200111193846"
"6061","Eigenkapital","4299701","","278","20191016110900"
"6062","Entwicklungsland","4299764","","347","20200620122650"
"6063","Ermittlungsverfahren","4299771","","266","20190319040438"
"6064","Erzeugnis","4299780","","265","20191016110926"
"6065","Exemplar","4299912","","744","20200426095116"
"6066","Finanzministerium","4299928","","293","20191016110944"
"6067","Friedberg","4300767","","317","20200111193853"
"6068","Fundament","4300794","","639","20200512161216"
"6069","Fünftel","4300818","","233","20191016111028"
"6070","Gesamtjahr","4300911","","161","20170524215257"
"6071","Gesundheitswesen","4300925","","544","20191016111042"
"6072","Altes","4301756","","270","20190930062455"
"6073","Anblicken","4301827","","270","20191004091839"
"6074","Anhängen","4301878","","332","20200128191011"
"6075","Anrufen","4301901","","205","20191004091841"
"6076","Analemma","4302096","","253","20191008032656"
"6077","Baggern","4302204","","263","20200401020102"
"6078","Bannen","4302230","","202","20191004091843"
"6079","Ebern","4302583","","283","20200111193856"
"6080","Wünschen","4302592","","269","20200311122230"
"6081","Egeln","4302601","","235","20200126230921"
"6082","Wässern","4302933","","334","20191104152827"
"6083","Griffen","4303628","","258","20200412075019"
"6084","Heimspiel","4304028","","295","20191016111620"
"6085","Pfalzen","4304858","","273","20200401093449"
"6086","Popeln","4304968","","282","20200709191012"
"6087","Kabarett","4305316","","488","20191227012033"
"6088","Kanzleramt","4305341","","262","20170903213052"
"6089","Scheinen","4305362","","266","20200101072633"
"6090","Schreien","4305548","","218","20200404183927"
"6091","Schwatzen","4305601","","222","20191004091846"
"6092","Unterschlüpfen","4306189","","203","20191004091848"
"6093","Untertiteln","4306198","","197","20200511135742"
"6094","Stößen","4306210","","292","20200126230926"
"6095","Kindergeld","4306239","","362","20200613123923"
"6096","Vergleichen","4306357","","217","20191004091849"
"6097","Verhören","4306363","","220","20200425114224"
"6098","Wällen","4306422","","267","20200126001800"
"6099","Konsortium","4306424","","271","20191016112244"
"6100","Konstanz","4306439","","1180","20191005124552"
"6101","Kriegsende","4306535","","246","20200125202205"
"6102","Kultusministerium","4306555","","203","20170524215605"
"6103","Zäumen","4306641","","244","20200321201300"
"6104","Widerrufen","4306647","","274","20200131131709"
"6105","Wienern","4306665","","263","20200211134113"
"6106","Winken","4306690","","202","20200227223423"
"6107","Zelten","4306691","","202","20191129172407"
"6108","Wirbeln","4306696","","263","20200227223505"
"6109","Zielen","4306717","","274","20191207115820"
"6110","Würfeln","4306775","","298","20191004091850"
"6111","Lebensjahr","4307847","","207","20170524215647"
"6112","Lernen","4307857","","257","20200106115154"
"6113","Match","4307978","","191","20170618155425"
"6114","Mißtrauen","4307985","","139","20170618155425"
"6115","Muß","4307988","","131","20180228163702"
"6116","Muss","4307989","","517","20191005124555"
"6117","Olympiastadion","4308111","","347","20191016112454"
"6118","Pauschenpferd","4308112","","318","20200101000716"
"6119","Ostberlin","4308140","","208","20200706194005"
"6120","Pathos","4308700","","198","20191016112503"
"6121","Podium","4309094","","343","20191016112513"
"6122","Präsidium","4309117","","533","20200517231901"
"6123","Regierungspräsidium","4309155","","301","20200101032957"
"6124","Reisebüro","4309158","","563","20200504124133"
"6125","Selbstbewusstsein","4309395","","346","20191016112536"
"6126","Sindelfingen","4309443","","257","20200101104544"
"6127","Sozialamt","4309449","","306","20191016112538"
"6128","Sparpaket","4309459","","295","20191016112540"
"6129","Stadtparlament","4309490","","197","20170524215729"
"6130","Trio","4309979","","537","20191014121707"
"6131","Umland","4309983","","457","20191016112603"
"6132","Umweltministerium","4310007","","262","20170524215744"
"6133","Verfassungsgericht","4310050","","343","20191017192039"
"6134","Verteidigungsministerium","4310064","","373","20200125214727"
"6135","Verwaltungsgericht","4310066","","495","20191017192023"
"6136","Ballspiel","4310360","","235","20191016112624"
"6137","Behindertensport","4310361","","274","20191016112624"
"6138","Votum","4310374","","266","20191016112631"
"6139","Wirtschaftsministerium","4310452","","244","20190201025322"
"6140","Wollen","4310456","","279","20200305203425"
"6141","Reetdach","4310764","","378","20191016112700"
"6142","Oxoniumion","4310780","","173","20190319040555"
"6143","Panormium","4310785","","85","20160912051144"
"6144","Pelopium","4310790","","92","20140210221407"
"6145","Pertechnetat","4310796","","158","20160729155645"
"6146","Radiojod","4311471","","67","20140211083037"
"6147","Rostschutzmittel","4311479","","240","20190319040606"
"6148","Röntgenspektrum","4311484","","278","20170516011738"
"6149","Sterninneres","4311510","","169","20190521174306"
"6150","Technetat","4311577","","149","20160729155706"
"6151","Technetiumatom","4311581","","187","20190319040608"
"6152","Technetiumdioxid","4311583","","162","20190319040609"
"6153","Technetiumdiselenid","4311584","","171","20190319040610"
"6154","Technetiumdisulfid","4311585","","168","20190319040611"
"6155","Technetiumditellurid","4311586","","174","20190319040612"
"6156","Ditellurid","4311587","","195","20190314073051"
"6157","Technetiumhalogenid","4311589","","191","20190319040613"
"6158","Technetiumheptoxid","4311591","","168","20190319040614"
"6159","Heptoxid","4311593","","146","20160729155713"
"6160","Technetiumhexachlorid","4311596","","177","20190319040615"
"6161","Hexachlorid","4311597","","199","20190314073053"
"6162","Technetiumhexafluorid","4311598","","177","20190319040616"
"6163","Technetiumoxid","4311599","","170","20190319040617"
"6164","Technetiumpentafluorid","4311600","","180","20190319040618"
"6165","Technetiumtetrabromid","4311602","","177","20190319040619"
"6166","Tetrabromid","4311603","","199","20190314073054"
"6167","Technetiumtetrachlorid","4311605","","180","20190319040620"
"6168","Tröpfchenmodell","4311609","","292","20190319040622"
"6169","Uranisotop","4311657","","175","20190319040626"
"6170","Übergangsmetalloxid","4311658","","242","20190319040627"
"6171","Carboplatin","4312033","","113","20160912051610"
"6172","Chlororuthenat","4312036","","164","20160729155734"
"6173","Cisplatin","4312039","","121","20160912033759"
"6174","Verlöbnis","4312312","","380","20191008033311"
"6175","Hauptanwendungsgebiet","4312315","","221","20190319040637"
"6176","Herkunftsland","4312316","","567","20191016112732"
"6177","Immunsuppressivum","4312333","","207","20160729155804"
"6178","Methylmethacrylat","4312385","","167","20160729155807"
"6179","Perruthenat","4312394","","155","20160729155809"
"6180","Platinerz","4312491","","208","20190319040650"
"6181","Platinmetall","4312492","","217","20190319040651"
"6182","Platinoid","4312493","","292","20191005231110"
"6183","Redoxindikator","4312501","","156","20161117065134"
"6184","Ruthenat","4312503","","146","20160729155817"
"6185","Rutheniumhalogenid","4312508","","234","20190319040653"
"6186","Rutheniumisotop","4312509","","142","20170524215834"
"6187","Rutheniumrot","4312515","","73","20140212170101"
"6188","Tetraoxid","4312612","","191","20190314073101"
"6189","Textil","4312617","","225","20191017111155"
"6190","Haböd","4312966","","87","20140213075551"
"6191","Anlageprodukt","4312974","","266","20190319040708"
"6192","Bleicarbonat","4313064","","172","20190319040710"
"6193","Liedchen","4313077","","157","20191003085431"
"6194","Carben","4313087","","160","20160729155844"
"6195","Platt","4313091","","1614","20200709182441"
"6196","Funkenmariechen","4313313","","356","20191017111209"
"6197","Funkemariechen","4313314","","176","20191010134413"
"6198","Laborgerät","4313440","","199","20190319121851"
"6199","Produktionsland","4313966","","233","20191016112827"
"6200","Rhodinieren","4313968","","153","20140214121111"
"6201","Rhodiumhydroxid","4313983","","159","20190319121901"
"6202","Rhodiumsulfat","4313984","","154","20190319121902"
"6203","Rhodiumion","4313985","","128","20170524215902"
"6204","Rhodiumisotop","4313986","","136","20170524215902"
"6205","Rhodiummineral","4313991","","208","20190319121904"
"6206","Rhodiumoxid","4314049","","162","20190319121905"
"6207","Schwermetallion","4314112","","192","20190319121911"
"6208","Silbernitrat","4314113","","150","20190319121912"
"6209","Thermoelement","4314117","","257","20190314073116"
"6210","Triphenylphosphan","4314118","","132","20160729160020"
"6211","Weißgold","4314123","","389","20200407170429"
"6212","Überziehen","4314127","","156","20140214161306"
"6213","Dodonowo","4314166","","328","20170524215906"
"6214","Blattgold","4314382","","368","20191125154842"
"6215","Cracken","4314387","","141","20170524215909"
"6216","Flusssediment","4314455","","183","20190319121921"
"6217","Halbleiterbauelement","4314458","","210","20190319121923"
"6218","Ersuchen","4314488","","167","20170524215910"
"6219","Metallgitter","4314555","","173","20190319121929"
"6220","Palladiumhydrid","4314559","","159","20190319121930"
"6221","Acrolein","4317520","","168","20170618155854"
"6222","Allargentum","4317524","","222","20170618155853"
"6223","Alpacca","4317548","","199","20191014064611"
"6224","Ammoniakwasser","4317549","","152","20190319121941"
